,Compound ID,IUPAC Name,Canonical SMILES,Hazards,Irritant,HealthHazard,Flammable,EnvironmentalHazard,Corrosive,AcuteToxic,Explosive,CompressedGas,Oxidizer,could_not_collect_grouping_data,key: CCCCCN,key: CCCCCC,key: O,key: S,key: =O,key: CCCCO,key: CCCN,key: CCCSCN,key: =CCON,key: C,key: N,key: CCO,key: CCCCC,key: =C,key: CC,key: CO,key: CS,key: CCCNCN,key: CCNCN,key: CCCC,key: CN,key: CCCCCCCCCCCCCCCCN,key: CCCCS,key: F,key: =CCC,key: B,key: -][O,key: Cl[Hg],key: CCC,key: Cl,key: I,key: CC[Si],key: =CC,key: CCCCN,key: CCNCNS,key: CCCS,key: -].CCCCC[O,key: +[O-].[Co,key: +].[Na+][O-].[Na,key: CCCCCO,key: CCCCNN,key: CCOP,key: =S,key: Br,key: =OCCOC,key: CCCCCCN,key: +][N,key: CCCCCCCCCOCCCCCCCO,key: +],key: CCN,key: .Cl,key: CCCNN,key: CCNCCO,key: Hg][,key: -].O[O,key: CCCO,key: .CCNF,key: CCl,key: =NO,key: CCCCOCCOCCOCCO,key: CCCCCCCCCCCCCCCC,key: CCNCCS,key: .ClC,key: NP,key: OP,key: CCClO,key: =CCCC,key: =CCSCC,key: CCOCN,key: CNCO,key: =C=SCCCCN,key: COP,key: =NN,key: +].[Na+].[Na+].[Na+]O.[Na,key: +]C[N,key: -].[Br-]CC=C.[Br,key: Al]F[,key: CCCSl,key: =N,key: CNCNN,key: +]=[N-]C=[N,key: +]CC[N,key: +]NCC[N,key: -].[Cl-]Cl.[Cl,key: CCCCCCS,key: CCCCCCCCCCCC,key: COO,key: CCCCCCCCCCC,key: BrC,key: CCCCCCC,key: .CO,key: CCCNCCN,key: CCCCCl,key: CCCCCOO,key: CCNO,key: CCNCCN,key: CCCOPO,key: =ON,key: CCCCCCCN,key: =CCCCCOC,key: #NC,key: CCOO,key: -]CC.[Cl,key: =CCBrC,key: +]CCCC[P,key: -]Cl.[Cl,key: CCNCS,key: +]OCC[N,key: -].[I-].[I-]CC.[I,key: =OC,key: CCCCCCCCCCO,key: CCClOCO,key: CSS,key: +]=[N,key: -].[Cl,key: =CN,key: #NNC,key: CCCCCCCCCCCCCCCCCCCCCOCCCCCCCCCCCCCO,key: CCCCCCO,key: CCCCCCCC,key: =CCCCC,key: CO[Si],key: CClCNCN,key: CCCCSP,key: CCCNSN,key: #NCC,key: CCOCCO,key: CCCCl,key: =CSC,key: =CCC=CCCCCCCCCCCCCCC,key: NO,key: CCSCN,key: .CC,key: #CCC,key: =C[Si]C,key: #CC,key: CCCCCCCCCO,key: CCCCCCCCO,key: CCCCCCCCCCCCCCCCCC,key: =COC,key: HH][,key: NS,key: CCCCCCCCOCCOCCOCCOCCO,key: =C=OCCCCN,key: Si][,key: CCCOCCO,key: CCNNO,key: .ClCO,key: =OSN,key: #C,key: Kr][,key: CCCCCCCCOCCOCCOCOCCOCCO,key: CCCl,key: .ClCCCl,key: CCOCO,key: CCCON,key: SS,key: =OCCCCCCC,key: -]C.[I,key: CCCCCCCCCCCCCO,key: CCCCCF,key: CCCCF,key: CCCP,key: CNNNN,key: CCNCCNCN,key: CCNCOCN,key: CCCCCNCCN,key: CCNCNN,key: CCCNCS,key: =NOC,key: CCOCCOCCOCCO,key: CNCON,key: #NCCCCOCCOCCSC,key: P,key: =OCC,key: =CCN,key: CCCCOCCOCCO,key: =COCC,key: #NCCC,key: CCCCCCCCCCSS,key: -][B,key: +]F.CCC[N,key: CCCCCOCCO,key: #NCNCCC,key: CNCNCN,key: CCNNl,key: NN,key: CCNON,key: -]C.Cl.[Cl,key: ACCOCC,key: AsCCCC,key: ACCCCO,key: ]s,key: Ni][,key: .CCO,key: .O,key: =NC,key: =C=NCCCCCCN,key: CCNCO,key: =CCOC,key: =OCCCOC,key: CCCCNCCO,key: +]CCCCCCCCCCCCCCCCCC[N,key: -]CCCCCCCCCCCCCCCCCC.[Cl,key: CCON,key: CCCNNN,key: CCOCCOCO,key: -]CC.F[P,key: CCCCCCCO,key: CCCCNO,key: CCCCNCCN,key: CCCCCCCCCC,key: -]CC.[Br,key: CCCCCCCCCCCCCCO,key: .C,key: CCCSS,key: CP,key: #NOCCC,key: CCOOO,key: =C=ON,key: BrCC,key: =CCO,key: -].CN[S,key: +[S-].[Zn,key: #N.[K+][C-],key: =CCOCC,key: CCCCCCCCC,key: CSP,key: #N,key: -][S,key: +]Cl.[Na,key: CCSN,key: -]CC.[I,key: CCNCNCl,key: CCCCCS,key: CCFCO,key: =ONC,key: CCCOCCOCCO,key: CCOCCOCCOCCOCO,key: CCOCCOCCO,key: -].[O,key: +[O-].[Ca,key: CCCNCCS,key: -].CC[O,key: +[O-].[Al,key: #NCCCC,key: =CClC,key: CCCOCO,key: #CCOCCC,key: CCCClO,key: C[Si],key: CCNOCCO,key: OO,key: CCS,key: CCCSCCN,key: =OCCCCCC,key: BrCCC,key: CCCF,key: =CCCOC,key: CF,key: CCSP,key: CCOCCOCCOCO,key: CNNCS,key: #NC=CC,key: +O.[Mg,key: CCCOCCCOCCCO,key: .Cl.ClCN,key: +].[I-][K,key: O[Se],key: CCCCCCCCCCF,key: .ClN,key: #CCCCCFC,key: CCCCOl,key: CCCCCr,key: CCOCCOCCOCCOCCO,key: .Cl.ClCl,key: =CFC,key: =OCCC,key: .Cl.Cl.Cl.ClCNCCCN,key: CCCOPN,key: CCClN,key: As]C[,key: CCCCCOCCCCO,key: CCCCCi,key: ],key: +].[Na+].[Na+][O-].[Na,key: =CC=CC,key: H[Sb,key: CCCCCCCCCCN,key: =CCNC,key: +]CCCCCCCCCCCCCC[N,key: #NN,key: CCCCCCCCCN,key: =NOCC,key: BBCCC,key: CCrCOO,key: r,key: +].[Na+]O.[Na,key: CCCCCCCCCl,key: =OCCCCCCCCCCCCCCCC,key: CCCCCCCCN,key: =CNN,key: +[O-].[Pb,key: CCCCCCCCCCCCS,key: +]OCCOCC[N,key: CCCCCn,key: CCSNN,key: CON,key: As][,key: CCCOCCN,key: =OO,key: CCCCOCO,key: =CCNCOCC,key: =OCCCCCCCCCCC,key: .CCl,key: =C=CC=CC,key: #CCNCC,key: +][F-].[Na,key: CCF,key: CCCCOCN,key: =C=SCN,key: +].[I-][Na,key: CCCCCCCCCCCCN,key: =CC=O,key: CCO[Si],key: CSCSCS,key: CCNS,key: CCOCCOO,key: CCCCCNN,key: =CCCCN,key: .Br,key: .COSC,key: .ClOC,key: COS,key: +]CCC[N,key: #CCCCC,key: CCCCCCCCCCCCOO,key: =OCOC,key: CCCNON,key: -].[Br,key: CCCCCCCCCCCCCCCCOP,key: +][O-].[Ag,key: CCSCS,key: CCCNCO,key: ==CC=CC,key: +]CCCC.[Na,key: .Br.BrN,key: =NCN,key: =CC=CC=CC=CCC,key: CCNCCNCCNCCNCCN,key: CCCSSCCN,key: ClCl[Zn],key: =CCCCCCC,key: +].[Na+].[Na+]O.[Na,key: +]I.[Na,key: =C=SN,key: CCSS,key: .ClO,key: CCCNCCNCCSCCCNCCO,key: CCCCCCCCCCCO,key: CCCNCCl,key: =NNN,key: COCO,key: CCNCCON,key: #CCClOCC
132,4735,4-[5-(4-carbamimidoylphenoxy)pentoxy]benzenecarboximidamide,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,Irritant,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,6475,"2-[1-(4-chlorophenyl)-1-phenylethoxy]-N,N-dimethylethanamine",CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C,Irritant,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,7377,3-aminobenzenesulfonamide,C1=CC(=CC(=C1)S(=O)(=O)N)N,Irritant,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,7119,2-methoxynaphthalene,COC1=CC2=CC=CC=C2C=C1,"Irritant, Environmental Hazard",1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,7120,"4-N,4-N-diethylbenzene-1,4-diamine",CCN(CC)C1=CC=C(C=C1)N,"Corrosive, Acute Toxic, Corrosive, Acute Toxic, Acute Toxic, Irritant, Corrosive, Acute Toxic",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,8070,"N,N'-dimethylethane-1,2-diamine",CNCCNC,"Flammable, Corrosive, Irritant",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,7870,"2-methylpentane-2,4-diol",CC(CC(C)(C)O)O,"Irritant, Irritant, Irritant, Irritant, Irritant",1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,6955,"benzene-1,2-dicarbonyl chloride",C1=CC=C(C(=C1)C(=O)Cl)C(=O)Cl,"Corrosive, Irritant, Health Hazard",1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3730,"5-[acetyl(2,3-dihydroxypropyl)amino]-1-N,3-N-bis(2,3-dihydroxypropyl)-2,4,6-triiodobenzene-1,3-dicarboxamide",CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,Irritant,1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,2,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3337,N-ethyl-1-[3-(trifluoromethyl)phenyl]propan-2-amine,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,Acute Toxic,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,6076,"(4aR,6R,7R,7aS)-6-(6-aminopurin-9-yl)-2-hydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-7-ol",C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,"Corrosive, Irritant",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4047,"4-chloro-1-N-methyl-1-N-[(2-methyloxolan-2-yl)methyl]benzene-1,3-disulfonamide",CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N,"Irritant, Health Hazard",1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
